Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PS/G
357,Mason Plumlee\plumlma01,C,26,TOT,79,62,26.4,4.1,7.6,.534,0.0,0.1,.000,4.1,7.5,.540,.534,2.2,3.7,.578,2.1,5.4,7.5,3.6,0.9,1.1,1.6,2.8,10.3
358,Miles Plumlee\plumlmi01,C,28,TOT,44,12,10.4,1.0,2.0,.506,0.0,0.0,"",1.0,2.0,.506,.506,0.6,0.9,.641,0.8,1.2,2.0,0.5,0.4,0.3,0.7,1.6,2.6
359,Jakob Poeltl\poeltja01,C,21,TOR,53,4,11.4,1.2,2.1,.571,0.0,0.0,"",1.2,2.1,.571,.571,0.6,1.0,.545,1.4,1.6,3.0,0.2,0.3,0.4,0.6,2.0,3.0
360,Otto Porter\porteot01,SF,23,WAS,79,79,32.8,5.2,10.1,.516,1.9,4.3,.437,3.3,5.8,.575,.609,1.2,1.5,.828,1.5,4.9,6.4,1.5,1.5,0.5,0.5,2.4,13.5
361,Bobby Portis\portibo01,PF,21,CHI,63,13,15.5,2.8,5.8,.489,0.5,1.5,.330,2.3,4.3,.544,.532,0.6,0.9,.667,1.2,3.4,4.5,0.5,0.2,0.2,0.6,1.5,6.7
362,Kristaps Porzingis\porzikr01,PF,21,NYK,66,65,32.8,6.7,14.9,.450,1.7,4.8,.357,5.0,10.2,.493,.507,3.0,3.8,.786,1.7,5.5,7.2,1.5,0.7,2.0,1.8,3.7,18.1
363,Dwight Powell\poweldw01,C,25,DAL,75,2,17.0,2.5,4.8,.529,0.2,0.8,.293,2.3,4.0,.575,.553,1.3,1.8,.744,1.2,2.8,4.0,0.7,0.8,0.5,0.4,1.7,6.6
364,Norman Powell\powelno01,SG,23,TOR,75,17,17.8,2.9,6.6,.440,0.7,2.2,.315,2.2,4.3,.505,.494,1.7,2.1,.790,0.3,1.9,2.2,1.1,0.7,0.2,0.9,1.7,8.1
365,Alex Poythress\poythal01,SF,23,PHI,5,0,25.0,3.2,8.0,.400,1.2,3.2,.375,2.0,4.8,.417,.475,1.6,2.0,.800,1.6,2.8,4.4,0.8,0.4,0.2,0.6,2.2,9.2
366,Ronnie Price\pricero01,PG,33,PHO,13,0,8.9,0.2,1.3,.118,0.2,1.0,.154,0.0,0.3,.000,.176,0.2,0.3,.750,0.2,0.6,0.8,1.2,0.8,0.1,0.2,1.0,0.7
367,Tim Quarterman\quartti01,SG,22,POR,15,0,3.9,0.6,1.2,.500,0.2,0.5,.375,0.4,0.7,.600,.583,0.0,0.1,.000,0.1,0.5,0.7,0.5,0.1,0.1,0.3,0.3,1.4
368,Chasson Randle\randlch01,PG,23,TOT,25,0,10.9,1.4,3.6,.389,0.6,1.8,.333,0.8,1.8,.444,.472,1.6,1.7,.952,0.2,1.0,1.2,1.4,0.3,0.1,0.6,1.4,5.0
369,Julius Randle\randlju01,PF,22,LAL,72,71,29.1,5.1,10.5,.485,0.2,0.9,.270,4.9,9.6,.504,.496,2.8,3.8,.722,2.1,6.6,8.7,3.6,0.7,0.5,2.4,3.4,13.2
370,Zach Randolph\randoza01,PF,35,MEM,72,5,24.5,5.9,13.2,.448,0.3,1.3,.226,5.6,11.9,.473,.459,1.9,2.7,.729,2.5,5.7,8.3,1.7,0.5,0.1,1.3,1.9,14.1
371,J.J. Redick\redicjj01,SG,32,LAC,77,77,28.2,5.1,11.4,.445,2.6,6.0,.430,2.5,5.4,.462,.558,2.3,2.6,.889,0.1,2.1,2.2,1.4,0.7,0.2,1.3,1.6,15.0
372,Willie Reed\reedwi02,C,26,MIA,70,5,14.5,2.2,3.9,.558,0.0,0.1,.200,2.2,3.9,.565,.560,0.7,1.3,.557,1.8,2.9,4.7,0.4,0.3,0.7,0.4,1.9,5.1
373,Josh Richardson\richajo01,SG,23,MIA,52,33,30.3,3.8,9.6,.391,1.4,4.3,.326,2.4,5.4,.443,.463,1.2,1.5,.779,0.7,2.5,3.2,2.7,1.2,0.8,1.2,2.5,10.1
374,Malachi Richardson\richama01,SG,21,SAC,22,0,9.0,1.3,3.1,.412,0.4,1.3,.286,0.9,1.8,.500,.471,0.7,0.9,.789,0.1,0.9,1.0,0.5,0.2,0.0,0.4,1.0,3.6
375,Austin Rivers\riverau01,SG,24,LAC,74,29,27.8,4.4,9.9,.442,1.5,4.0,.371,2.9,5.8,.491,.518,1.8,2.6,.691,0.3,1.9,2.2,2.8,0.7,0.1,1.6,2.5,12.0
376,Andre Roberson\roberan03,SF,25,OKC,79,79,30.1,2.7,5.8,.465,0.6,2.3,.246,2.2,3.5,.609,.514,0.6,1.4,.423,1.2,3.9,5.1,1.0,1.2,1.0,0.6,2.6,6.6
377,Brian Roberts\roberbr01,PG,31,CHO,40,1,9.7,1.1,2.9,.383,0.4,1.0,.415,0.7,1.9,.365,.457,0.8,1.0,.846,0.1,0.8,1.0,1.3,0.2,0.0,0.6,0.5,3.5
378,Glenn Robinson\robingl02,SF,23,IND,69,27,20.7,2.3,4.9,.466,0.7,1.8,.392,1.6,3.1,.509,.538,0.8,1.1,.711,0.8,2.7,3.6,0.7,0.6,0.3,0.5,0.9,6.1
379,Thomas Robinson\robinth01,PF,25,LAL,46,1,11.5,2.2,4.0,.532,0.0,0.0,.000,2.2,4.0,.535,.532,0.6,1.3,.468,1.8,2.9,4.7,0.6,0.6,0.2,0.9,1.6,4.9
380,Sergio Rodriguez\rodrise01,PG,30,PHI,68,30,22.3,3.1,7.9,.392,1.4,3.7,.365,1.7,4.2,.415,.478,0.3,0.4,.667,0.3,2.0,2.3,5.1,0.7,0.1,1.9,1.4,7.8
381,Rajon Rondo\rondora01,PG,30,CHI,68,41,26.8,3.3,8.1,.408,0.7,1.9,.366,2.6,6.2,.420,.451,0.4,0.7,.600,1.0,4.1,5.1,6.7,1.4,0.2,2.5,2.1,7.8
382,Derrick Rose\rosede01,PG,28,NYK,64,64,32.5,7.2,15.3,.471,0.2,0.9,.217,7.0,14.3,.487,.477,3.5,4.0,.874,1.0,2.8,3.8,4.4,0.7,0.3,2.3,1.3,18.0
383,Terrence Ross\rosste01,SF,25,TOT,77,23,25.1,4.2,9.7,.437,1.8,5.1,.364,2.4,4.6,.517,.532,0.8,1.0,.831,0.2,2.4,2.6,1.1,1.1,0.4,0.9,1.8,11.1
384,Terry Rozier\roziete01,PG,22,BOS,73,0,17.3,2.1,5.6,.367,0.8,2.5,.318,1.3,3.2,.405,.437,0.7,0.9,.773,0.5,2.5,3.1,1.8,0.6,0.2,0.6,0.9,5.6
385,Ricky Rubio\rubiori01,PG,26,MIN,74,74,32.9,3.5,8.6,.403,0.8,2.6,.306,2.7,6.0,.446,.450,3.4,3.8,.889,0.9,3.2,4.1,9.1,1.7,0.1,2.6,2.7,11.1
386,Damjan Rudez\rudezda01,SF,30,ORL,45,0,7.0,0.7,2.0,.352,0.4,1.4,.313,0.2,0.5,.458,.466,0.0,0.0,"",0.1,0.4,0.6,0.4,0.3,0.0,0.2,0.7,1.8
387,Brandon Rush\rushbr01,SG,31,MIN,45,31,21.8,1.5,4.0,.372,0.9,2.4,.389,0.6,1.6,.347,.489,0.3,0.4,.750,0.3,1.8,2.1,1.0,0.5,0.5,0.6,0.9,4.2
388,D'Angelo Russell\russeda01,PG,20,LAL,63,60,28.7,5.6,13.8,.405,2.1,6.1,.352,3.4,7.7,.447,.483,2.3,3.0,.782,0.5,3.0,3.5,4.8,1.4,0.3,2.8,2.1,15.6
389,Domantas Sabonis\sabondo01,PF,20,OKC,79,65,20.1,2.3,5.8,.405,0.6,1.9,.329,1.7,3.9,.443,.460,0.5,0.8,.623,0.5,3.0,3.5,1.0,0.5,0.4,1.0,2.4,5.8
390,Larry Sanders\sandela01,C,28,CLE,5,0,2.6,0.2,0.8,.250,0.0,0.0,"",0.2,0.8,.250,.250,0.4,0.4,1.000,0.6,0.2,0.8,0.0,0.2,0.2,0.4,1.0,0.8
391,Dario Saric\saricda01,PF,22,PHI,81,36,26.3,4.7,11.4,.411,1.3,4.2,.311,3.4,7.2,.469,.468,2.1,2.7,.782,1.4,5.0,6.3,2.2,0.7,0.4,2.3,2.0,12.8
392,Tomas Satoransky\satorto01,SG,25,WAS,56,2,12.3,1.1,2.5,.432,0.2,0.6,.265,0.9,1.9,.486,.464,0.4,0.6,.697,0.4,1.0,1.4,1.5,0.4,0.1,0.6,1.0,2.7
393,Dennis Schroder\schrode01,PG,23,ATL,78,77,31.5,7.0,15.5,.450,1.3,3.8,.340,5.7,11.7,.486,.492,2.8,3.2,.854,0.5,2.6,3.1,6.3,0.9,0.2,3.3,1.9,18.0
394,Luis Scola\scolalu01,PF,36,BRK,36,1,12.8,2.0,4.2,.470,0.5,1.4,.340,1.5,2.8,.535,.526,0.7,1.0,.676,1.4,2.4,3.9,1.0,0.4,0.1,0.9,1.8,5.1
395,Mike Scott\scottmi01,PF,28,ATL,18,0,10.8,0.9,3.2,.293,0.2,1.5,.148,0.7,1.7,.419,.328,0.4,0.4,.875,0.6,1.5,2.1,0.9,0.2,0.2,0.4,0.7,2.5
396,Thabo Sefolosha\sefolth01,SF,32,ATL,60,42,25.9,2.9,6.4,.446,0.7,2.0,.350,2.2,4.5,.487,.499,0.9,1.3,.733,0.9,3.5,4.4,1.8,1.6,0.5,0.9,1.6,7.3
397,Wayne Selden\seldewa01,SG,22,TOT,13,5,15.8,1.6,3.9,.412,0.4,1.9,.200,1.2,2.0,.615,.461,1.1,1.7,.636,0.1,1.1,1.2,0.9,0.5,0.1,0.8,1.2,4.7
398,Kevin Seraphin\serapke01,PF,27,IND,48,3,11.3,2.2,4.0,.558,0.0,0.0,.000,2.2,3.9,.564,.558,0.3,0.4,.600,0.9,2.1,2.9,0.5,0.1,0.4,0.6,1.3,4.7
399,Ramon Sessions\sessira01,PG,30,CHO,50,1,16.2,2.0,5.3,.380,0.4,1.2,.339,1.6,4.0,.393,.420,1.8,2.4,.771,0.2,1.2,1.5,2.6,0.5,0.1,0.9,0.9,6.2
400,Iman Shumpert\shumpim01,SG,26,CLE,75,30,25.4,2.6,6.4,.412,1.3,3.4,.364,1.4,3.0,.466,.509,0.9,1.1,.786,0.5,2.4,2.9,1.4,0.8,0.4,1.0,2.0,7.4
401,Pascal Siakam\siakapa01,PF,22,TOR,54,38,15.4,1.8,3.6,.503,0.0,0.1,.167,1.8,3.5,.513,.505,0.4,0.6,.688,1.1,2.1,3.3,0.3,0.5,0.8,0.6,2.0,4.1
402,Jonathon Simmons\simmojo02,SG,27,SAS,77,8,17.9,2.3,5.4,.422,0.4,1.3,.297,1.9,4.1,.462,.458,1.3,1.7,.750,0.2,1.8,2.1,1.6,0.6,0.3,1.0,1.9,6.2
403,Kyle Singler\singlky01,SF,28,OKC,30,0,11.0,0.9,2.2,.415,0.2,1.0,.194,0.7,1.1,.618,.462,0.3,0.4,.818,0.3,1.0,1.3,0.3,0.2,0.1,0.4,0.8,2.3
404,Marcus Smart\smartma01,PG,22,BOS,78,24,30.4,3.4,9.6,.359,1.2,4.2,.283,2.2,5.3,.420,.422,2.6,3.2,.810,1.0,2.9,3.9,4.6,1.6,0.4,2.0,2.4,10.6
405,Ish Smith\smithis01,PG,28,DET,80,31,24.0,4.0,9.1,.440,0.3,1.2,.273,3.7,7.9,.467,.459,0.9,1.2,.704,0.3,2.6,2.9,5.1,0.8,0.4,1.4,1.6,9.2
406,J.R. Smith\smithjr01,SG,31,CLE,40,34,29.1,3.1,8.7,.352,2.4,6.6,.355,0.7,2.1,.341,.487,0.3,0.4,.667,0.4,2.4,2.8,1.4,1.0,0.3,0.6,1.9,8.7
407,Jason Smith\smithja02,C,30,WAS,73,3,14.5,2.4,4.5,.529,0.5,1.1,.474,1.9,3.4,.546,.586,0.5,0.7,.694,0.9,2.6,3.5,0.5,0.3,0.8,0.8,2.3,5.7
408,Tony Snell\snellto01,SG,25,MIL,80,80,29.2,3.1,6.8,.455,1.8,4.4,.406,1.3,2.3,.548,.588,0.6,0.7,.810,0.3,2.8,3.1,1.2,0.7,0.2,0.7,1.6,8.5
409,Marreese Speights\speigma01,C,29,LAC,81,2,15.7,3.0,6.7,.446,1.3,3.4,.375,1.7,3.3,.519,.541,1.5,1.7,.876,1.1,3.5,4.6,0.8,0.3,0.5,0.8,2.8,8.7
410,Tiago Splitter\splitti01,C,32,PHI,7,0,7.7,1.3,2.7,.474,0.1,0.4,.333,1.1,2.3,.500,.500,1.1,1.3,.889,0.7,1.7,2.4,0.6,0.0,0.1,0.7,0.7,3.9
411,Nik Stauskas\stausni01,SG,23,PHI,79,27,27.3,3.1,7.9,.398,1.6,4.5,.368,1.5,3.4,.437,.502,1.5,1.8,.808,0.3,2.5,2.8,2.3,0.6,0.4,1.6,1.8,9.4
412,Lance Stephenson\stephla01,SG,26,TOT,17,0,19.9,3.1,6.6,.460,0.4,1.1,.316,2.7,5.5,.489,.487,0.5,0.8,.615,0.2,2.3,2.5,3.1,0.2,0.1,1.4,1.8,6.9
413,Jarnell Stokes\stokeja01,PF,23,DEN,2,0,3.5,0.5,0.5,1.000,0.0,0.0,"",0.5,0.5,1.000,1.000,0.5,1.0,.500,0.5,0.5,1.0,1.0,0.5,0.0,0.0,1.5,1.5
414,Diamond Stone\stonedi01,C,19,LAC,7,0,3.4,0.4,1.9,.231,0.0,0.0,"",0.4,1.9,.231,.231,0.6,0.6,1.000,0.1,0.7,0.9,0.0,0.0,0.1,0.3,0.7,1.4
415,Rodney Stuckey\stuckro01,PG,30,IND,39,0,17.8,2.3,6.3,.373,0.5,1.5,.317,1.8,4.7,.391,.412,2.1,2.7,.748,0.2,2.0,2.2,2.2,0.4,0.0,1.4,1.1,7.2
416,Jared Sullinger\sullija01,PF,24,TOR,11,1,10.7,1.4,4.4,.313,0.3,1.6,.167,1.1,2.7,.400,.344,0.4,0.7,.500,0.9,1.5,2.5,0.3,0.4,0.1,0.4,1.5,3.4
417,Walter Tavares\tavarwa01,C,24,ATL,1,0,4.0,1.0,1.0,1.000,0.0,0.0,"",1.0,1.0,1.000,1.000,0.0,2.0,.000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
418,Isaiah Taylor\taylois01,PG,22,HOU,3,0,17.0,0.3,2.3,.143,0.0,0.7,.000,0.3,1.7,.200,.143,0.3,0.7,.500,0.3,0.7,1.0,1.0,0.3,0.3,0.0,1.7,1.0
419,Jeff Teague\teaguje01,PG,28,IND,81,81,32.4,4.9,11.1,.440,1.1,3.1,.356,3.8,8.0,.473,.490,4.4,5.0,.870,0.4,3.7,4.1,7.8,1.2,0.4,2.7,2.0,15.2
420,Mirza Teletovic\teletmi01,PF,31,MIL,69,2,16.0,2.2,5.9,.376,1.5,4.3,.343,0.7,1.6,.464,.501,0.5,0.6,.767,0.2,2.1,2.3,0.7,0.2,0.2,0.5,1.5,6.4
421,Garrett Temple\templga01,SG,30,SAC,64,20,26.6,2.8,6.6,.421,1.3,3.4,.367,1.5,3.2,.478,.515,0.9,1.2,.784,0.5,2.3,2.8,2.6,1.3,0.4,1.2,2.2,7.8
422,Jason Terry\terryja01,SG,39,MIL,73,0,18.6,1.4,3.3,.432,1.0,2.3,.427,0.4,1.0,.443,.583,0.3,0.4,.828,0.2,1.2,1.5,1.3,0.6,0.3,0.5,1.3,4.2
423,Isaiah Thomas\thomais02,PG,27,BOS,75,75,34.0,9.1,19.5,.464,3.2,8.5,.380,5.8,11.0,.530,.548,7.8,8.6,.910,0.5,2.1,2.7,5.9,0.9,0.1,2.8,2.2,29.1
424,Lance Thomas\thomala01,PF,28,NYK,46,15,21.0,2.1,5.3,.398,0.8,1.8,.447,1.3,3.5,.371,.475,0.9,1.1,.843,0.7,2.4,3.1,0.8,0.5,0.1,0.5,1.8,6.0
425,Hollis Thompson\thompho01,SG,25,TOT,40,9,18.8,1.9,5.0,.385,0.8,2.4,.337,1.1,2.6,.429,.465,0.5,0.7,.655,0.5,2.3,2.8,0.9,0.5,0.2,0.3,1.7,5.1
426,Klay Thompson\thompkl01,SG,26,GSW,77,77,34.1,8.3,17.7,.469,3.5,8.3,.416,4.8,9.4,.517,.567,2.4,2.8,.855,0.6,3.1,3.7,2.1,0.8,0.5,1.7,1.8,22.5
427,Tristan Thompson\thomptr01,C,25,CLE,77,77,30.1,3.3,5.6,.596,0.0,0.0,.000,3.3,5.6,.600,.596,1.4,2.7,.502,3.7,5.6,9.3,1.0,0.5,1.1,0.8,2.3,8.1
428,Marcus Thornton\thornma01,SG,29,WAS,33,1,17.4,2.5,6.4,.400,0.8,2.4,.350,1.7,3.9,.431,.467,0.7,0.8,.852,0.7,1.6,2.3,1.2,0.6,0.1,0.8,1.5,6.6
429,Mike Tobey\tobeymi01,C,22,CHO,2,0,12.5,0.5,2.0,.250,0.0,0.0,"",0.5,2.0,.250,.250,0.0,0.0,"",1.0,0.5,1.5,0.5,0.0,0.0,0.5,1.0,1.0
430,Anthony Tolliver\tollian01,PF,31,SAC,64,9,22.7,2.4,5.4,.441,1.4,3.5,.389,1.0,1.9,.537,.568,0.9,1.2,.733,0.8,2.8,3.6,1.2,0.5,0.3,0.9,1.7,7.0
431,Axel Toupane\toupaax01,SF,24,MIL,2,0,3.0,0.0,0.5,.000,0.0,0.5,.000,0.0,0.0,"",.000,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
432,Karl-Anthony Towns\townska01,C,21,MIN,80,80,36.9,9.8,18.0,.541,1.2,3.3,.362,8.6,14.7,.581,.574,4.4,5.3,.830,3.7,8.5,12.2,2.7,0.7,1.3,2.6,3.0,25.1
433,P.J. Tucker\tuckepj01,SF,31,TOT,80,21,27.9,2.5,6.0,.415,0.9,2.4,.359,1.6,3.6,.453,.488,0.9,1.2,.774,1.5,4.4,5.9,1.2,1.5,0.2,0.8,2.4,6.8
434,Evan Turner\turneev01,SG,28,POR,64,11,25.6,3.6,8.5,.426,0.5,1.8,.263,3.1,6.7,.472,.455,1.3,1.6,.825,0.6,3.2,3.8,3.2,0.8,0.4,1.5,1.9,9.1
435,Myles Turner\turnemy01,C,20,IND,80,80,31.4,5.5,10.7,.511,0.5,1.4,.348,5.0,9.3,.536,.534,3.0,3.7,.806,1.7,5.5,7.2,1.3,0.9,2.1,1.3,3.3,14.4
436,Beno Udrih\udrihbe01,PG,34,DET,39,0,14.4,2.4,5.1,.467,0.3,0.8,.344,2.1,4.2,.491,.495,0.8,0.9,.941,0.2,1.3,1.5,3.4,0.3,0.0,0.9,0.7,5.8
437,Tyler Ulis\ulisty01,PG,21,PHO,60,14,18.1,2.9,6.9,.422,0.3,1.2,.254,2.6,5.7,.457,.444,0.9,1.1,.785,0.3,1.2,1.5,3.7,0.8,0.1,1.3,1.2,7.0
438,Jarrod Uthoff\uthofja01,PF,23,DAL,7,0,10.9,1.4,4.3,.333,0.3,1.0,.286,1.1,3.3,.348,.367,0.3,0.4,.667,1.1,1.4,2.6,0.6,0.3,0.4,0.4,0.9,3.4
439,Jonas Valanciunas\valanjo01,C,24,TOR,79,79,25.9,4.9,8.8,.556,0.0,0.0,.000,4.9,8.7,.557,.556,2.2,2.7,.811,2.8,6.7,9.5,0.7,0.5,0.8,1.3,2.7,12.0
440,Denzel Valentine\valende01,SG,23,CHI,56,0,17.3,1.8,5.1,.352,1.3,3.7,.351,0.5,1.4,.354,.479,0.3,0.3,.778,0.2,2.5,2.7,1.1,0.5,0.1,0.9,1.5,5.1
441,Fred VanVleet\vanvlfr01,PG,22,TOR,36,0,7.6,1.0,2.9,.356,0.3,0.8,.393,0.7,2.1,.342,.409,0.5,0.6,.850,0.1,0.9,1.1,0.8,0.5,0.1,0.4,0.9,2.8
442,Anderson Varejao\varejan01,C,34,GSW,14,1,6.6,0.4,1.0,.357,0.0,0.0,"",0.4,1.0,.357,.357,0.6,0.8,.727,0.9,1.1,1.9,0.7,0.2,0.2,0.6,1.1,1.3
443,Greivis Vasquez\vasqugr01,PG,30,BRK,3,0,13.0,0.7,2.7,.250,0.3,1.0,.333,0.3,1.7,.200,.313,0.7,1.0,.667,0.0,0.7,0.7,1.7,0.3,0.3,0.3,2.0,2.3
444,Rashad Vaughn\vaughra01,SG,20,MIL,40,1,10.5,1.3,3.5,.362,0.6,1.9,.312,0.7,1.6,.422,.447,0.1,0.1,.500,0.1,1.1,1.2,0.5,0.4,0.2,0.2,0.7,3.2
445,Noah Vonleh\vonleno01,PF,21,POR,73,40,16.8,1.7,3.6,.477,0.1,0.3,.350,1.6,3.3,.488,.490,0.8,1.2,.637,1.7,3.4,5.0,0.4,0.4,0.4,0.9,2.1,4.3
446,Nikola Vucevic\vucevni01,C,26,ORL,74,54,28.9,6.4,13.7,.468,0.3,1.0,.288,6.1,12.7,.481,.478,1.4,2.2,.669,2.4,8.0,10.4,2.8,1.0,1.0,1.6,2.4,14.6
447,Sasha Vujacic\vujacsa01,SG,32,NYK,41,4,9.5,1.0,3.1,.315,0.5,1.7,.304,0.5,1.4,.328,.398,0.4,0.5,.727,0.2,1.1,1.3,1.1,0.3,0.0,0.3,0.9,2.9
448,Dwyane Wade\wadedw01,SG,35,CHI,59,58,30.0,7.0,16.0,.434,0.8,2.5,.310,6.2,13.6,.457,.458,3.8,4.7,.796,1.1,3.5,4.6,3.8,1.5,0.7,2.2,1.9,18.5
449,Dion Waiters\waitedi01,SG,25,MIA,46,43,30.1,6.1,14.4,.423,1.8,4.7,.394,4.3,9.7,.438,.487,1.8,2.8,.646,0.4,3.0,3.3,4.3,0.9,0.4,2.2,2.1,15.8
450,Kemba Walker\walkeke02,PG,26,CHO,79,79,34.7,8.1,18.4,.443,3.0,7.6,.399,5.1,10.7,.475,.526,3.8,4.5,.847,0.6,3.3,3.9,5.5,1.1,0.3,2.1,1.5,23.2
451,John Wall\walljo01,PG,26,WAS,78,78,36.4,8.3,18.4,.451,1.1,3.5,.327,7.2,14.9,.480,.482,5.4,6.8,.801,0.7,3.5,4.2,10.7,2.1,0.6,4.1,1.9,23.1
452,Taurean Waller-Prince\princta02,SF,22,ATL,57,8,16.4,1.9,4.8,.391,0.6,1.7,.330,1.3,3.1,.425,.450,1.3,1.6,.800,0.4,2.3,2.7,0.9,0.7,0.5,1.1,1.6,5.5
453,T.J. Warren\warretj01,SF,23,PHO,65,58,30.9,6.1,12.2,.499,0.4,1.5,.258,5.7,10.7,.533,.515,1.8,2.3,.776,1.9,3.2,5.1,1.1,1.1,0.6,0.9,2.7,14.4
454,C.J. Watson\watsocj01,PG,32,ORL,62,9,16.3,1.5,4.0,.387,0.5,1.7,.305,1.0,2.3,.448,.452,0.9,1.1,.864,0.3,1.2,1.4,1.9,0.7,0.0,0.8,1.4,4.5
455,Briante Weber\weberbr01,PG,24,TOT,19,0,9.5,1.2,2.7,.431,0.0,0.4,.000,1.2,2.3,.500,.431,0.4,0.6,.667,0.4,0.9,1.3,1.0,0.6,0.1,0.3,0.7,2.7
456,David West\westda01,PF,36,GSW,67,0,12.5,2.0,3.7,.538,0.0,0.1,.375,2.0,3.6,.544,.544,0.6,0.8,.768,0.7,2.3,3.0,2.2,0.6,0.7,1.1,1.5,4.7
457,Russell Westbrook\westbru01,PG,28,OKC,80,80,34.8,10.3,24.1,.426,2.5,7.2,.344,7.8,16.9,.460,.477,8.9,10.5,.845,1.7,9.0,10.7,10.4,1.7,0.4,5.4,2.4,31.9
458,Okaro White\whiteok01,PF,24,MIA,34,0,13.5,1.0,2.5,.384,0.4,1.0,.353,0.6,1.5,.404,.453,0.6,0.6,.909,0.8,1.7,2.4,0.6,0.3,0.3,0.5,1.5,2.9
459,Isaiah Whitehead\whiteis01,PG,21,BRK,72,26,22.5,2.8,6.9,.406,0.6,2.0,.299,2.2,4.9,.450,.450,1.3,1.6,.805,0.4,2.1,2.5,2.6,0.6,0.5,1.9,2.4,7.5
460,Hassan Whiteside\whiteha01,C,27,MIA,76,76,32.7,7.0,12.6,.556,0.0,0.0,"",7.0,12.6,.556,.556,2.9,4.6,.628,3.8,10.3,14.1,0.8,0.7,2.1,2.0,3.0,16.9
461,Andrew Wiggins\wiggian01,SF,21,MIN,80,80,37.3,8.7,19.2,.454,1.3,3.5,.357,7.4,15.7,.475,.486,5.1,6.6,.764,1.3,2.8,4.1,2.3,1.0,0.4,2.3,2.2,23.7
462,C.J. Wilcox\wilcocj01,SG,26,ORL,22,0,4.9,0.4,1.4,.258,0.1,0.7,.200,0.2,0.7,.313,.306,0.1,0.1,1.000,0.2,0.4,0.5,0.5,0.1,0.0,0.3,0.4,1.0
463,Alan Williams\willial03,PF,24,PHO,46,0,14.8,2.8,5.6,.510,0.0,0.0,.000,2.8,5.6,.512,.510,1.5,2.4,.625,2.0,4.1,6.1,0.5,0.6,0.7,0.8,2.6,7.2
464,Deron Williams\willide01,PG,32,TOT,63,43,25.9,4.1,9.4,.437,1.3,3.7,.357,2.8,5.8,.488,.506,1.4,1.7,.824,0.2,2.1,2.3,5.7,0.5,0.1,2.1,2.1,11.0
465,Derrick Williams\willide02,PF,25,TOT,49,11,15.9,2.1,4.8,.445,0.6,1.9,.298,1.6,2.9,.542,.504,1.1,1.8,.644,0.4,2.2,2.6,0.5,0.3,0.2,0.6,1.2,6.0
466,Lou Williams\willilo02,SG,30,TOT,80,1,24.6,5.3,12.4,.432,2.0,5.5,.369,3.3,6.9,.483,.514,5.0,5.7,.879,0.3,2.2,2.5,2.9,1.0,0.3,2.0,1.2,17.7
467,Marvin Williams\willima02,PF,30,CHO,75,75,30.4,3.9,9.3,.424,1.6,4.7,.351,2.3,4.6,.499,.513,1.7,2.0,.872,1.2,5.4,6.6,1.4,0.7,0.7,0.8,1.8,11.2
468,Reggie Williams\willire02,SF,30,NOP,6,0,13.2,1.3,3.8,.348,0.8,1.8,.455,0.5,2.0,.250,.457,1.0,1.2,.857,0.3,0.7,1.0,0.7,0.5,0.0,0.0,0.3,4.5
469,Troy Williams\willitr02,SF,22,TOT,29,16,19.1,2.5,5.7,.439,0.6,2.1,.290,1.9,3.5,.529,.494,0.7,1.1,.656,0.5,1.9,2.4,0.9,0.9,0.3,1.1,2.1,6.3
470,Kyle Wiltjer\wiltjky01,PF,24,HOU,13,0,3.3,0.3,1.1,.286,0.3,1.0,.308,0.0,0.1,.000,.429,0.1,0.2,.500,0.3,0.5,0.8,0.2,0.2,0.1,0.4,0.3,1.0
471,Justise Winslow\winslju01,SF,20,MIA,18,15,34.7,4.4,12.5,.356,0.4,1.9,.200,4.1,10.6,.384,.371,1.6,2.6,.617,1.3,3.9,5.2,3.7,1.5,0.3,1.8,2.9,10.9
472,Jeff Withey\witheje01,C,26,UTA,50,1,8.5,1.1,2.0,.535,0.0,0.0,.000,1.1,2.0,.540,.535,0.7,0.9,.761,1.0,1.4,2.4,0.1,0.3,0.6,0.3,1.0,2.9
473,Christian Wood\woodch01,PF,21,CHO,12,0,7.8,0.8,1.7,.500,0.0,0.4,.000,0.8,1.3,.667,.500,0.9,1.1,.846,1.1,1.1,2.2,0.2,0.3,0.5,0.5,0.8,2.6
474,Metta World Peace\artesro01,SF,37,LAL,23,1,5.4,0.5,2.0,.244,0.2,1.1,.192,0.3,0.8,.316,.300,0.4,0.6,.643,0.2,0.5,0.7,0.4,0.2,0.1,0.3,0.7,1.6
475,Brandan Wright\wrighbr03,PF,29,MEM,27,5,16.0,3.0,4.9,.621,0.0,0.0,.000,3.0,4.9,.626,.621,0.8,1.2,.636,1.0,1.7,2.7,0.5,0.4,0.7,0.4,1.5,6.9
476,Delon Wright\wrighde01,PG,24,TOR,26,0,16.1,1.8,4.0,.438,0.3,1.0,.333,1.4,3.0,.474,.481,1.5,2.0,.784,0.5,1.2,1.8,2.2,1.0,0.4,0.9,1.2,5.4
