Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PS/G
327,Dwight Powell\poweldw01,C,26,DAL,11,0,17.7,1.7,4.8,.358,0.5,2.0,.273,1.2,2.8,.419,.415,0.4,0.5,.800,1.2,3.2,4.4,1.3,0.8,0.5,0.7,2.1,4.4
328,Norman Powell\powelno01,SG,24,TOR,9,9,24.0,3.3,7.9,.423,1.0,3.4,.290,2.3,4.4,.525,.486,1.7,2.0,.833,0.2,1.9,2.1,2.3,1.2,0.6,1.4,2.4,9.3
329,Alex Poythress\poythal01,PF,24,IND,5,0,3.4,0.4,0.4,1.000,0.4,0.4,1.000,0.0,0.0,"",1.500,0.0,0.0,"",0.0,0.6,0.6,0.0,0.0,0.0,0.2,0.2,1.2
330,Zhou Qi\qizh01,C,22,HOU,5,0,5.4,0.4,2.0,.200,0.0,1.2,.000,0.4,0.8,.500,.200,1.0,1.2,.833,0.0,1.2,1.2,0.0,0.0,0.2,0.6,0.8,1.8
331,Ivan Rabb\rabbiv01,PF,20,MEM,1,0,1.0,0.0,0.0,"",0.0,0.0,"",0.0,0.0,"","",0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,Julius Randle\randlju01,PF,23,LAL,10,0,18.6,4.6,7.4,.622,0.1,0.6,.167,4.5,6.8,.662,.628,1.7,2.9,.586,0.9,4.8,5.7,1.7,0.4,1.0,2.1,3.3,11.0
333,Zach Randolph\randoza01,PF,36,SAC,7,7,24.3,5.1,11.7,.439,0.9,2.0,.429,4.3,9.7,.441,.476,0.9,1.3,.667,1.9,4.1,6.0,1.6,0.6,0.3,2.0,2.1,12.0
334,J.J. Redick\redicjj01,SG,33,PHI,7,7,32.4,5.6,12.7,.438,2.9,6.6,.435,2.7,6.1,.442,.551,1.0,1.1,.875,0.0,2.9,2.9,3.6,0.4,0.0,1.4,2.1,15.0
335,Willie Reed\reedwi02,C,27,LAC,9,0,10.9,2.6,3.8,.676,0.1,0.1,1.000,2.4,3.7,.667,.691,0.9,1.2,.727,1.1,3.1,4.2,0.0,0.2,0.3,0.6,1.6,6.1
336,Josh Richardson\richajo01,SF,24,MIA,9,9,33.4,3.7,9.8,.375,1.8,5.6,.320,1.9,4.2,.447,.466,1.3,1.7,.800,0.7,2.8,3.4,2.7,1.3,0.9,2.6,3.2,10.4
337,Malachi Richardson\richama01,SG,22,SAC,6,0,12.8,1.7,4.3,.385,0.8,1.8,.455,0.8,2.5,.333,.481,1.0,1.2,.857,0.2,0.8,1.0,0.7,0.3,0.0,0.3,1.3,5.2
338,Austin Rivers\riverau01,SG,25,LAC,9,7,31.6,4.0,10.8,.371,1.9,4.6,.415,2.1,6.2,.339,.459,1.4,2.4,.591,0.7,1.0,1.7,2.3,2.1,0.1,1.6,2.9,11.3
339,Andre Roberson\roberan03,SF,26,OKC,9,9,20.1,2.0,4.6,.439,0.6,1.8,.313,1.4,2.8,.520,.500,0.2,0.4,.500,1.1,1.4,2.6,0.6,0.2,0.6,0.4,1.7,4.8
340,Derrick Rose\rosede01,PG,29,CLE,6,6,27.0,5.8,12.2,.479,0.5,2.0,.250,5.3,10.2,.525,.500,2.8,3.2,.895,1.2,1.7,2.8,1.7,0.3,0.2,2.5,1.8,15.0
341,Terrence Ross\rosste01,SG,26,ORL,10,10,27.9,3.0,9.7,.309,1.0,4.2,.238,2.0,5.5,.364,.361,1.5,1.9,.789,0.7,3.1,3.8,1.5,1.0,0.6,1.4,1.7,8.5
342,Terry Rozier\roziete01,PG,23,BOS,10,0,24.1,3.4,9.3,.366,1.3,4.4,.295,2.1,4.9,.429,.435,1.0,1.3,.769,0.6,4.3,4.9,2.4,1.5,0.0,0.5,1.3,9.1
343,Ricky Rubio\rubiori01,PG,27,UTA,10,10,32.4,5.0,12.2,.410,1.7,5.2,.327,3.3,7.0,.471,.480,4.6,5.0,.920,0.8,3.3,4.1,5.8,1.8,0.1,4.1,2.5,16.3
344,D'Angelo Russell\russeda01,PG,21,BRK,8,8,27.6,7.9,17.8,.444,1.6,5.5,.295,6.3,12.3,.510,.489,3.8,5.0,.750,1.0,3.5,4.5,5.3,1.3,0.0,3.8,2.9,21.1
345,Domantas Sabonis\sabondo01,PF,21,IND,10,8,26.9,5.4,8.6,.628,0.1,0.3,.333,5.3,8.3,.639,.634,2.6,3.8,.684,2.8,7.5,10.3,3.0,0.2,0.4,2.3,3.5,13.5
346,JaKarr Sampson\sampsja02,SF,24,SAC,2,0,6.5,1.0,2.0,.500,0.0,0.5,.000,1.0,1.5,.667,.500,1.0,1.0,1.000,1.0,1.5,2.5,0.5,0.0,0.0,0.0,2.0,3.0
347,Dario Saric\saricda01,PF,23,PHI,9,4,23.3,3.1,8.6,.364,1.4,3.9,.371,1.7,4.7,.357,.448,0.6,0.8,.714,1.3,3.3,4.7,1.3,0.2,0.2,1.4,2.1,8.2
348,Tomas Satoransky\satorto01,SG,26,WAS,5,0,14.8,1.0,3.0,.333,0.4,1.2,.333,0.6,1.8,.333,.400,0.6,1.2,.500,0.8,0.8,1.6,1.8,0.4,0.0,0.4,1.8,3.0
349,Dennis Schroder\schrode01,PG,24,ATL,8,8,31.9,8.6,18.0,.479,1.4,3.5,.393,7.3,14.5,.500,.517,3.9,4.3,.912,0.8,2.0,2.8,6.6,1.1,0.0,3.0,2.3,22.5
350,Mike Scott\scottmi01,PF,29,WAS,9,0,20.6,3.4,7.0,.492,0.7,1.6,.429,2.8,5.4,.510,.540,1.0,1.3,.750,0.7,3.3,4.0,0.4,0.2,0.2,1.0,2.2,8.6
351,Thabo Sefolosha\sefolth01,SF,33,UTA,10,0,20.9,2.7,5.4,.500,0.7,1.9,.368,2.0,3.5,.571,.565,1.2,1.4,.857,0.4,4.1,4.5,0.9,1.1,0.2,0.7,1.4,7.3
352,Ramon Sessions\sessira01,PG,31,NYK,4,3,21.3,2.0,5.3,.381,0.3,1.5,.167,1.8,3.8,.467,.405,1.5,2.0,.750,0.3,2.3,2.5,3.5,1.0,0.3,1.8,2.5,5.8
353,Iman Shumpert\shumpim01,SG,27,CLE,6,1,18.2,2.0,4.8,.414,0.8,2.2,.385,1.2,2.7,.438,.500,1.2,1.7,.700,0.5,2.3,2.8,1.0,0.3,0.3,1.3,1.2,6.0
354,Pascal Siakam\siakapa01,PF,23,TOR,8,3,18.0,4.0,7.0,.571,0.6,2.0,.313,3.4,5.0,.675,.616,0.5,1.1,.444,0.9,3.5,4.4,1.0,1.1,0.1,0.4,1.8,9.1
355,Ben Simmons\simmobe01,PG,21,PHI,9,9,35.2,7.3,14.2,.516,0.0,0.6,.000,7.3,13.7,.537,.516,3.3,5.7,.588,2.2,7.6,9.8,8.2,1.6,0.7,3.4,2.2,18.0
356,Jonathon Simmons\simmojo02,SG,28,ORL,10,1,25.1,5.1,9.9,.515,0.9,2.4,.375,4.2,7.5,.560,.561,3.5,4.4,.795,0.7,2.7,3.4,2.0,0.7,0.1,2.3,2.7,14.6
357,Marcus Smart\smartma01,SG,23,BOS,8,1,29.1,3.3,10.6,.306,1.4,4.6,.297,1.9,6.0,.313,.371,2.0,2.9,.696,1.3,3.5,4.8,5.4,1.8,0.4,2.1,2.4,9.9
358,Dennis Smith\smithde03,PG,20,DAL,9,9,27.9,5.2,13.1,.398,1.3,4.4,.300,3.9,8.7,.449,.449,1.6,2.9,.538,0.7,2.4,3.1,4.6,0.8,0.1,3.7,1.6,13.3
359,Ish Smith\smithis01,PG,29,DET,10,0,19.2,4.2,8.1,.519,0.0,0.7,.000,4.2,7.4,.568,.519,0.4,0.6,.667,0.4,1.8,2.2,3.9,0.5,0.1,1.6,1.7,8.8
360,J.R. Smith\smithjr01,SG,32,CLE,10,7,27.4,1.9,6.8,.279,1.1,4.7,.234,0.8,2.1,.381,.360,0.4,0.5,.800,0.4,2.3,2.7,2.0,0.7,0.1,1.1,2.8,5.3
361,Jason Smith\smithja02,C,31,WAS,4,2,11.5,0.8,4.0,.188,0.3,2.5,.100,0.5,1.5,.333,.219,1.5,1.5,1.000,1.5,0.8,2.3,0.3,0.0,0.5,0.5,2.0,3.3
362,Josh Smith\smithjo03,PF,32,NOP,3,0,4.0,0.3,1.3,.250,0.0,0.0,"",0.3,1.3,.250,.250,0.0,0.0,"",1.0,0.3,1.3,0.0,0.0,0.0,0.0,1.0,0.7
363,Tony Snell\snellto01,SG,26,MIL,9,9,32.9,3.8,6.8,.557,2.1,4.1,.514,1.7,2.7,.625,.713,0.6,0.6,1.000,0.1,2.1,2.2,2.0,0.7,0.1,0.7,2.0,10.2
364,Marreese Speights\speigma01,C,30,ORL,7,0,9.0,2.3,5.1,.444,1.9,4.0,.464,0.4,1.1,.375,.625,0.0,0.0,"",0.6,1.6,2.1,0.7,0.0,0.1,0.3,1.0,6.4
365,Nik Stauskas\stausni01,SG,24,PHI,2,0,7.0,0.5,1.0,.500,0.0,0.0,"",0.5,1.0,.500,.500,1.0,1.0,1.000,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,2.0
366,Lance Stephenson\stephla01,SG,27,IND,10,0,19.1,2.0,7.1,.282,0.4,2.5,.160,1.6,4.6,.348,.310,0.8,1.8,.444,0.3,2.8,3.1,2.1,0.7,0.3,0.8,1.8,5.2
367,Julyan Stone\stoneju01,SG,29,CHO,2,0,9.0,1.0,2.0,.500,1.0,2.0,.500,0.0,0.0,"",.750,0.0,0.0,"",0.0,2.5,2.5,1.0,1.0,0.0,1.0,1.5,3.0
368,Caleb Swanigan\swanica01,PF,20,POR,7,0,11.7,1.3,4.0,.321,0.1,0.6,.250,1.1,3.4,.333,.339,0.9,1.1,.750,1.3,2.1,3.4,1.0,0.4,0.1,1.0,1.9,3.6
369,Jayson Tatum\tatumja01,SF,19,BOS,10,10,31.5,4.4,8.9,.494,1.5,2.9,.517,2.9,6.0,.483,.579,3.3,4.1,.805,1.4,4.9,6.3,2.0,0.7,0.8,1.9,2.5,13.6
370,Isaiah Taylor\taylois01,PG,23,ATL,8,0,15.1,2.5,4.9,.513,0.3,0.9,.286,2.3,4.0,.563,.538,1.3,1.6,.769,0.1,1.3,1.4,2.1,0.6,0.4,1.4,1.5,6.5
371,Jeff Teague\teaguje01,PG,29,MIN,10,10,33.0,4.6,10.9,.422,1.4,3.3,.424,3.2,7.6,.421,.486,2.8,3.3,.848,0.4,2.9,3.3,8.4,1.7,0.3,3.3,2.4,13.4
372,Mirza Teletovic\teletmi01,PF,32,MIL,9,0,15.8,2.1,5.1,.413,1.9,4.1,.459,0.2,1.0,.222,.598,0.0,0.0,"",0.2,2.1,2.3,1.1,0.4,0.1,0.8,1.1,6.1
373,Garrett Temple\templga01,SG,31,SAC,8,2,23.5,2.8,6.4,.431,1.8,4.0,.438,1.0,2.4,.421,.569,1.1,1.4,.818,0.3,1.8,2.0,1.6,1.5,0.3,1.3,1.6,8.4
374,Milos Teodosic\teodomi01,PG,30,LAC,2,2,16.0,2.0,6.0,.333,1.5,3.5,.429,0.5,2.5,.200,.458,0.0,0.0,"",0.0,0.5,0.5,4.0,0.0,0.5,1.5,1.5,5.5
375,Jason Terry\terryja01,SG,40,MIL,3,0,9.0,0.0,1.7,.000,0.0,1.3,.000,0.0,0.3,.000,.000,0.7,0.7,1.000,0.0,0.7,0.7,1.0,1.0,0.0,0.3,0.3,0.7
376,Daniel Theis\theisda01,C,25,BOS,9,1,12.6,1.9,3.2,.586,0.1,0.3,.333,1.8,2.9,.615,.603,0.9,1.0,.889,1.6,2.6,4.1,0.3,0.1,0.7,1.1,2.7,4.8
377,Lance Thomas\thomala01,PF,29,NYK,7,0,13.3,1.1,3.3,.348,0.4,1.3,.333,0.7,2.0,.357,.413,0.3,0.3,1.000,0.9,2.0,2.9,0.3,0.1,0.0,0.4,1.1,3.0
378,Klay Thompson\thompkl01,SG,27,GSW,10,10,33.4,8.5,16.1,.528,3.5,7.5,.467,5.0,8.6,.581,.637,0.5,0.6,.833,0.3,3.5,3.8,2.7,0.6,0.9,1.9,2.4,21.0
379,Tristan Thompson\thomptr01,C,26,CLE,8,5,21.6,1.9,3.3,.577,0.0,0.0,"",1.9,3.3,.577,.577,0.6,1.4,.455,2.0,4.1,6.1,0.4,0.1,0.5,0.8,2.0,4.4
380,Sindarius Thornwell\thornsi01,SG,23,LAC,9,0,10.4,1.1,2.9,.385,0.1,0.7,.167,1.0,2.2,.450,.404,1.2,1.8,.688,0.4,0.4,0.9,0.6,0.3,0.3,0.6,1.9,3.6
381,Anthony Tolliver\tollian01,PF,32,DET,7,0,18.7,2.3,5.4,.421,1.3,4.1,.310,1.0,1.3,.778,.539,1.6,2.3,.688,1.1,1.7,2.9,0.9,0.7,0.4,0.4,1.6,7.4
382,Karl-Anthony Towns\townska01,C,22,MIN,10,10,32.7,8.2,14.8,.554,1.1,3.3,.333,7.1,11.5,.617,.591,4.3,4.8,.896,2.5,8.4,10.9,1.1,0.5,2.0,2.4,3.8,21.8
383,P.J. Tucker\tuckepj01,SF,32,HOU,11,0,29.1,1.7,5.3,.328,1.4,4.1,.333,0.4,1.2,.308,.457,0.7,1.0,.727,1.0,4.8,5.8,1.4,1.4,0.4,1.2,3.0,5.5
384,Evan Turner\turneev01,SF,29,POR,10,1,28.6,3.3,7.8,.423,0.5,2.0,.250,2.8,5.8,.483,.455,1.5,1.9,.789,0.7,3.9,4.6,3.0,1.1,0.9,2.1,3.2,8.6
385,Myles Turner\turnemy01,C,21,IND,3,2,27.3,5.7,11.7,.486,1.0,3.0,.333,4.7,8.7,.538,.529,3.3,4.7,.714,1.7,7.3,9.0,1.0,0.3,2.7,1.0,3.0,15.7
386,Ekpe Udoh\udohek01,C,30,UTA,10,0,13.9,0.6,1.6,.375,0.0,0.0,"",0.6,1.6,.375,.375,0.4,0.7,.571,1.4,1.1,2.5,1.2,0.4,1.7,0.3,1.6,1.6
387,Tyler Ulis\ulisty01,PG,22,PHO,9,0,20.0,2.6,7.3,.348,0.1,1.0,.111,2.4,6.3,.386,.356,1.9,2.3,.810,0.4,0.9,1.3,3.8,1.0,0.0,1.7,1.1,7.1
388,Jonas Valanciunas\valanjo01,C,25,TOR,5,5,19.8,4.0,6.8,.588,0.0,0.2,.000,4.0,6.6,.606,.588,1.6,2.0,.800,2.2,4.8,7.0,0.4,0.6,0.4,0.8,4.0,9.6
389,Denzel Valentine\valende01,SG,24,CHI,8,1,26.4,3.8,10.1,.370,2.4,5.8,.413,1.4,4.4,.314,.488,0.4,0.4,1.000,0.6,4.6,5.3,1.9,0.8,0.0,1.3,1.3,10.3
390,Fred VanVleet\vanvlfr01,PG,23,TOR,9,0,12.8,1.6,4.6,.341,0.3,1.6,.214,1.2,3.0,.407,.378,0.7,0.7,1.000,0.2,0.7,0.9,1.9,0.6,0.4,0.8,1.2,4.1
391,Rashad Vaughn\vaughra01,SG,21,MIL,5,0,10.4,1.6,3.6,.444,1.0,2.0,.500,0.6,1.6,.375,.583,0.0,0.0,"",0.0,0.6,0.6,0.6,0.4,0.2,0.2,0.6,4.2
392,Noah Vonleh\vonleno01,PF,22,POR,3,2,17.3,0.3,2.3,.143,0.0,0.0,"",0.3,2.3,.143,.143,1.3,1.7,.800,1.0,2.7,3.7,0.3,0.0,1.0,1.0,2.0,2.0
393,Nikola Vucevic\vucevni01,C,27,ORL,10,10,30.7,7.6,14.7,.517,1.7,4.2,.405,5.9,10.5,.562,.575,1.0,1.4,.714,0.9,7.0,7.9,3.2,0.8,1.0,1.9,2.1,17.9
394,Dwyane Wade\wadedw01,SG,36,CLE,9,3,22.2,3.7,9.0,.407,0.3,1.6,.214,3.3,7.4,.448,.426,1.3,1.7,.800,0.6,2.4,3.0,4.1,0.7,0.8,1.6,2.2,9.0
